release	have	want
8164400	6	4
27012663	0	0
18125791	1	1
14009071	1	1
32611920	48	8
6895666	3	0
7836140	49	6
12537748	0	0
13972650	114	41
17009667	0	0
16093999	4	2
10279516	20	7
5390103	96	60
5332053	8	2
12161038	2	0
29784634	96	32
15337322	5	22
10752842	12	59
10345079	27	11
32569221	1	0
21034297	1	0
34390432	8	3
12912963	2	5
12206984	1	91
18730750	11	20
25580929	3	1
10889671	5	4
12245669	29	67
10167183	151	93
14869075	3	1
10002642	11	1
4920424	15	1
7651933	6	0
5430016	91	19
6824831	16	2
15009241	4	8
13754828	5	11
9802779	1	0
30197459	2	1
21256549	4	2
8294345	8	24
15821800	2	1
24895535	2	2
15724391	4	5
15319814	1	42
9968919	15	0
21694840	79	4
23552174	0	0
35263510	5	1
23534594	959	135
6133107	141	12
17706457	3	1
17440627	233	206
13596004	29	18
5815426	2	1
10479183	13	2
9009625	22	2
15857628	13	82
5392000	18	6
32964372	2	0
10540236	32	2
28240924	1	0
10637089	19	2
14375873	35	2
7414260	13	28
8424486	4	9
31111742	0	2
14073993	10	1
9482380	253	124
15958180	2	1
13858060	2	0
24724187	2	2
32130453	1	1
7829718	22	9
6175924	17	39
4783655	3	8
27627369	9	13
29076670	1	1
29228287	0	0
13394591	0	1
17214388	1	6
9706183	4	3
11999222	10	3
29660356	1	1
7104758	49	56
12464902	1	1
6163557	12	5
13585922	115	31
7589714	19	71
35426332	1	0
9541672	14	12
26812829	1	0
12975196	1	0
9006908	0	0
25968175	8	29
12352663	8	6
11027236	221	90
7467474	5	2
8666807	18	0
30806529	13	16
28873678	1	2
7633083	14	6
5481985	44	137
7056535	123	41
29109523	2	0
5074771	4	0
12174532	2	2
26049064	53	29
27038187	0	6
15273206	3	2
23194205	1	3
7142142	5	11
18668290	11	5
12349900	20	19
27814962	1	0
6546721	162	161
31405610	1	0
34836983	0	0
12996600	13	46
20298229	1	1
6245190	2	1
16223068	13	7
8200309	4	27
9516237	7	31
9768422	3	41
11847001	2	8
11524728	5	3
26972762	1	5
27189303	1	1
32133630	2	1
35443270	7	1
10391287	0	0
15896628	2	2
9114560	6	1
7966534	52	17
9372169	3	2
10920304	4	0
32076123	1	0
10440147	8	3
7945886	17	11
29984689	0	0
12838541	18	210
13056371	7	4
4797070	25	24
9149877	0	0
5089027	6	3
15584114	18	0
6259279	17	126
11675657	5	6
21137593	3	0
30994054	23	9
12545733	6	13
26175581	2	0
14126681	0	0
24452483	11	10
34264177	1	3
17066781	5	0
17870857	4	6
28246531	1	4
24735602	1	14
7137263	10	1
5855620	34	21
15679105	20	1
25203019	2	1
33224232	6	1
22313686	3	1
15004724	24	13
10164373	0	0
22598087	1	1
14564826	2	1
35074253	1	0
9991299	3	0
13660954	193	43
31890700	5	14
5462342	7	0
15563852	25	34
28140973	0	1
11760851	4	2
6728857	13	58
7288667	10	19
8938403	33	11
12152993	7	60
8258036	3	2
5366146	4	1
7626224	415	403
13770005	0	0
32484255	132	13
14813035	3	0
17085471	6	1
14435386	7	3
14127117	0	0
16093772	0	0
13976978	47	30
16558902	1	82
30740068	0	0
6843257	3	8
9403620	9	1
16046808	11	0
6493844	5	2
29454118	0	0
14739268	1	104
15195830	8	12
12543045	1	0
15530000	1	0
6794101	2	0
26742989	0	0
20888746	1	0
14042261	2	0
12379627	24	21
21241339	3	7
14139270	1	1
17763379	1	0
5976284	2	1
7532942	12	131
8874006	28	507
30033544	8	1
34866566	1	0
9695352	3	2
18422431	1	1
15586183	3	3
22341079	1	8
14407169	14	3
34066018	8	1
11269113	5	6
10970219	4	0
6258773	5	1
5585489	110	19
8495252	8	20
8976456	16	1
19379962	3	3
21899254	2	0
11769169	8	2
11244328	3	0
23114381	0	0
26755583	6	0
10471779	11	28
8177896	0	0
9596784	6	22
26451293	3	2
17924275	1	1
19136239	2	0
34526977	1	1
16300869	1	1
8978651	2	2
15430465	2	2
16134946	20	7
9928087	2	12
21886582	0	2
30005467	21	5
8907662	7	3
28128271	2	1
12347235	2	1
15024491	5	3
4853397	6	2
13871150	1	0
8632626	0	0
14996109	57	49
12324797	7	9
12399446	6	1
16049247	2	0
25433041	17	8
27379851	1	2
28960492	1	0
13864857	5	1
15492696	1	1
6527374	104	15
35445469	0	0
12321872	2	4
13625825	0	0
9054918	5	10
12687924	10	8
15957012	5	6
13047036	2	1
21245077	2	0
10045800	3	1
24604001	3	0
33830685	1	3
11325739	0	0
5567342	15	7
10265392	230	272
24880787	4	1
32077758	1	0
28535404	1	3
30796809	1	2
11388163	96	2
9630496	42	2
11361442	0	0
30086739	7	7
23630144	1	4
13154116	554	317
14968896	3	1
9546812	27	36
8290043	0	0
21681877	1	0
12239330	1	0
13781024	9	7
8192371	14	7
31070234	16	14
11634097	3	2
16275215	16	1
34224898	1	0
8761879	15	3
13377425	1	2
34817780	0	0
9022378	2	0
23310266	1	0
22020019	16	4
16153802	0	0
6107478	96	3
28342537	30	140
31876291	1	0
5852589	305	47
9060110	1	0
18920821	11	15
11759139	21	2
7990990	2	3
4945181	1	3
6133932	48	1
11610975	4	1
7522772	21	14
8038458	58	162
4971678	106	23
10072687	48	0
28937470	16	3
17554267	63	8
5843452	11	4
21075601	2	1
25010431	0	0
9964715	35	13
11620690	14	9
12077124	7	0
18795580	213	343
14688608	2	6
23261417	8	3
14299631	6	2
6557293	27	1096
15590448	0	0
10006758	4	2
4903372	26	148
14740630	9	7
35010287	1	0
11397110	11	1
12331552	5	0
5163507	47	33
6051907	1	1
21962806	13	29
5434923	15	8
13228983	1	0
7596601	56	13
9702531	0	0
5635572	2	2
32088696	1	0
16355691	26	45
13411791	13	0
8402807	2	0
20800675	4	0
33633195	1	2
29260228	2	13
28675561	14	1
13036250	13	1
12109674	5	20
24498992	1	0
11351688	42	2
9403717	2	6
13822370	371	36
10026472	27	384
32548272	1	0
15054316	3	0
24385715	6	0
28755061	3	0
6890838	614	176
5543889	12	0
17471812	9	2
35356984	0	0
16646328	10	2
33386357	1	0
10474387	5	16
14706720	7	6
13440339	2	2
10545630	81	3
14389531	0	0
8920796	4	4
9163703	45	24
13270975	2	26
26527553	1	0
14104849	1	0
17242813	1	1
33705954	0	0
13959892	0	0
9180578	14	24
10033602	3	3
10228517	2	1
9793573	12	1
28086682	0	0
5603361	30	5
8762663	2	7
9894331	3	0
13803059	2	1
23549864	1	1
4815841	0	1
12934405	6	0
16235353	1	2
21444241	7	1
21185731	1	5
33042018	1	0
13159768	10	4
12546810	2	0
18633661	0	1
11056324	19	14
11152645	2	2
22214734	30	0
7980605	1	0
16001348	4	0
34871543	6	0
27195024	1	2
8172304	35	8
17510023	10	2
27132591	0	0
5814098	29	1
6033276	3	4
26426192	3	2
5750598	7	11
21323158	1	2
8296942	0	0
28204252	1	0
14957165	0	5
12093406	55	14
21462334	2	13
22254091	0	16
22932386	69	39
5187897	0	0
8983348	7	15
13930856	2	0
5109478	4	3
22148743	3	0
26937224	33	36
7506665	33	33
12958326	2	2
7642024	1	1
13729843	0	0
35413621	0	1
22125472	4	2
20783140	0	1
23879102	2	0
8410268	3	7
5379524	26	9
12011562	20	3
11211312	21	14
5290731	143	26
13773405	6	6
6374294	11	18
15980626	3	7
9118408	28	1
11435997	7	0
26151326	6	26
11457288	2	0
9451430	3	0
22027921	4	0
26903831	0	3
15843533	1	1
8530638	1	4
12071945	0	0
8018038	158	22
11686431	1	3
19601476	2	3
15960998	3	4
9641178	28	177
15865910	59	22
11566483	101	14
15857226	3	5
25401160	1	3
13181611	148	88
8400380	2	2
8412089	406	629
5966822	17	4
5991216	2	1
10814420	30	3
19386298	2	8
10879369	5	0
5263329	5	2
12059629	1	1
12445254	97	77
11711888	20	24
6668431	2	4
13342909	5	28
32479572	1	0
11633642	7	41
10889762	4	0
25112512	8	3
29714392	0	0
6557282	13	121
15954735	0	4
14781435	3	0
6171324	12	11
7089245	11	14
16214846	49	27
9800957	14	10
12346291	3	0
22679810	0	0
25500781	0	1
14439511	1	0
4717044	3	8
13475059	3	1
24498290	2	0
12082438	2	4
31720475	28	2
29302780	2	0
7121703	4	0
33526836	7	3
15228850	8	13
7384331	5	7
12802536	4	1
17668183	1	3
11836182	66	20
34185550	0	0
6028113	2	0
14670651	5	0
17050701	3	2
27414174	0	0
14445676	0	0
12180347	41	6
15424093	1	0
31809521	0	0
15936301	0	0
18428587	2	0
10798341	3	25
10356431	3	1
20778394	2	12
15543700	6	53
22516835	1	16
27245331	7	3
15463558	3	2
10568466	4	2
4964463	4	9
13390303	17	21
31219399	3	3
4863392	590	431
4923526	14	6
8330659	71	35
12465823	30	64
13452354	9	5
11518397	9	7
13458051	1	1
31090538	0	0
10041202	1	1
19353400	5	6
12457932	6	1
28347034	0	0
18540712	0	0
25974127	62	9
15287591	0	0
12486135	1	0
4901627	5	18
13480971	1	0
19884109	4	9
22342438	4	7
16067957	2	0
10570221	6	13
29064562	7	1
32015540	2	1
8542431	0	0
15920151	0	14
30772245	3	0
8456539	10	3
10196421	26	7
20157172	11	27
11118049	1	2
6566742	5	4
12738689	1	1
10833573	9	8
6733587	13	2
14064788	1	2
15321321	2	5
12808536	5	80
21129721	2	8
5394403	160	39
10175605	965	333
5866403	84	524
14762513	1	1
12448724	0	0
16514163	6	0
10909392	2	48
6559282	5	11
9574271	29	17
5283008	14	2
8045363	3	122
20719516	4	2
8799339	3	1
9860677	67	201
13331938	0	0
13252344	2	5
8832828	87	471
25722298	1	4
29758081	0	0
12482721	152	167
33306615	0	0
11466618	23	5
6996897	22	3
18807145	3	1
33428666	2	0
6113522	13	4
5605058	1	3
11394397	14	1
20674510	0	7
24209504	5	23
15112765	8	89
14904806	0	1
8826247	1	0
19311514	2	0
34981136	0	0
12700755	0	2
12553257	19	9
7076092	49	77
12754108	1	0
14615505	19	3
14374670	7	13
7473676	5	42
16123635	0	0
9296028	3	2
8056279	15	49
10455488	49	11
8817271	0	0
14483228	35	104
11953422	1	3
6040434	22	1
16552872	21	30
19678468	3	1
17190085	8	5
25093684	3	1
9409624	20	11
11734342	16	4
9191471	28	18
14786744	0	1
5502058	76	41
7611925	11	8
14439305	2	16
28784665	1	0
16735350	2	0
26292368	0	0
5042753	105	1
6440498	5	19
8140806	10	0
15822161	6	2
5993004	18	30
18930403	4	0
5693121	49	18
30904905	0	0
16009907	19	2
23461217	4	5
10475038	12	21
33213468	2	0
5667106	109	29
6604080	1315	80
15525329	76	13
16027077	35	7
17869342	4	4
28641367	930	41
17393926	2	2
22453729	3	6
5546662	3	1
7914107	2	6
16001962	1	3
14067946	0	1
12346374	0	1
9408685	12	27
13823823	3	0
17754019	13	0
9795722	4	4
21837418	1	0
26224415	2	0
12055710	1	2
13040177	3	4
28765096	0	0
31409321	1	0
21548860	1	3
12418719	11	10
6598093	11	57
15673203	3	1
34267660	0	0
6823972	7	3
34190488	1	8
23733677	2	2
23804189	0	0
10016462	4	6
14448236	7	44
7081661	48	8
17489437	3	0
26413847	2	1
9378588	0	0
16077150	1	0
6924154	19	30
11122785	1	0
19858069	6	0
24732812	2	0
15383122	1	0
27209094	150	61
28670635	104	3
5819426	7	47
14961641	140	28
15578980	1	21
6060805	3	0
24889115	1	1
4789435	15	0
7877701	20	50
24758741	1	1
10363653	5	13
19904101	33	18
11921384	5	3
13547470	6	0
12184237	7	17
14478850	11	2
7847158	1	9
8161424	4	7
18661249	0	1
13307738	1	0
30342971	9	5
18086893	27	31
8029319	0	6
27264066	20	2
8523363	4	5
28975570	0	1
32340675	3	0
7926236	30	4
21123685	1	0
8382354	32	3
9495331	1	1
16244112	1	0
15041125	1	0
12901270	1	3
33201723	1	1
11215074	7	11
12630530	64	4
14341595	0	0
5163321	13	40
5823893	2	0
6902007	5	1
13889355	3	0
11662702	3	1
8028052	18	13
29619001	0	0
32504919	1	1
20309236	0	0
10136965	2	1
20941108	2	0
10117540	2	2
13092226	2	1
14250180	29	40
20062249	1	0
5907406	0	0
14594245	89	9
6512231	0	0
16390338	2	1
9754664	3	0
5032389	0	2
23085083	1	17
12859418	1	1
10018435	3	0
4726701	28	5
4755224	10	48
27771747	38	9
27968556	4	119
13786118	6	1
13281321	11	0
15931821	1	2
14791463	11	0
19711756	0	2
8646576	5	7
22099171	5	4
26415839	1	0
8270550	9	21
13512798	11	10
10859316	0	3
30779820	0	0
14080095	7	5
34600381	1	0
34963295	3	7
14693370	3	12
9854365	3	11
10451006	22	6
14123128	5	16
14600893	2	0
28659712	6	15
10546376	32	21
24587117	4	1
9141326	86	123
9117243	28	2
13400363	7	2
14067512	7	0
14897268	2	0
13672009	3	10
10095440	151	28
15141243	4	12
11762078	208	278
26183834	43	33
30624850	1	0
15207861	3	2
9531242	9	4
13788426	1	2
14996096	18	4
6966820	7	5
17678842	3	0
11821950	4	3
19392484	6	1
7340221	14	2
7451898	9	0
5911215	5	4
28663030	4	0
18434809	0	0
14893814	5	0
7142885	0	2
25481032	0	0
11044818	11	0
5047369	22	39
9831685	2	3
11949791	2	9
17387455	219	54
9004090	42	62
29593660	0	0
5381912	1	3
8270329	0	2
10822944	32	44
12396677	43	144
18020476	6	16
10881024	41	0
11453283	42	3
5732846	55	24
14773568	4	0
15859848	4	93
12286029	1	1
16915084	7	31
28608004	16	0
32149785	0	1
14930584	88	30
20886094	11	0
24088880	0	0
8079459	209	53
14179165	1	0
22140637	6	0
6482469	23	41
7720943	54	4
13876622	13	0
24276536	2	1
7368707	2	1
10671121	14	20
19805209	0	0
14283575	196	90
34633612	1	0
12144559	2	1
18428275	2	0
35481877	0	0
5121866	3	14
7748260	27	8
31605214	2	0
28153051	1	2
21073897	1	0
13074316	0	0
33821022	2	1
8196662	8	1
28026126	1	0
6066968	55	11
28060782	1	0
9052849	9	5
6525452	1	22
11940585	3	7
29160634	4	1
9734249	6	47
26405486	3	3
6750202	0	0
10218223	1	0
7092034	3	19
10883266	3	1
11179347	104	28
11895944	6	0
28950841	3	3
34286095	1	0
30326558	4	4
32292486	2	3
13135366	2	3
7459564	14	3
15560327	2	3
7393889	2	4
10397232	4	3
18485860	1	0
5671450	3	1
7908763	5	5
9291905	0	3
29934481	0	0
10849562	1	0
6567380	11	13
26064067	0	4
13549687	7	52
32794425	0	0
6449169	8	97
16338723	1	0
9700954	0	0
10500133	3	4
8285616	17	8
6507554	7	2
14240221	1	2
13711319	3	32
10718456	12	30
11922135	22	9
18533632	2	0
31820834	1	0
34523710	2	0
6336689	2	1
14344165	5	0
9015646	77	2
8367975	4	12
13689554	38	54
4842847	0	1
17239300	3	9
6430097	6	2
11826827	2	1
11487745	5	30
13138770	0	3
24800552	65	1
6057844	54	58
14314572	708	354
4875474	28	13
13068041	3	4
10320491	2	11
9967610	58	8
13953849	4	3
7850375	3	0
15599163	2	27
7241095	3	5
16067168	1	0
27433074	1	1
8774258	2	5
8026019	1	2
14621551	0	3
32419944	119	16
5893836	33	16
32520981	2	5
11255438	4	2
18203215	0	0
18732799	1	5
20438665	4	0
4714479	172	7
12941443	7	2
17488204	6	1
11070664	8	19
14763734	7	6
14998147	1	0
15400074	1	2
19966567	8	63
5868232	78	5
35319796	21	0
6125779	22	45
32694912	0	5
9484825	43	25
9759470	40	85
16797909	4	0
24154940	0	0
10327646	3	7
8035499	1	99
16172718	82	36
25167871	2	0
10745404	11	7
15075032	3	3
19218784	14	21
26179607	5	1
14690946	2	0
9746087	585	643
6831151	122	124
12893725	1	0
9020084	9	44
26434421	7	11
14132066	0	0
14480513	3	3
8043715	0	0
9810632	9	6
15518806	2	8
20393299	35	11
6542177	15	15
6332233	5	5
7821252	129	152
4891409	46	103
6697059	3	1
5998837	15	4
31282631	2	0
14985643	4	0
16269587	0	4
15848186	239	114
19181449	4	1
34752935	0	2
30543823	0	6
12974699	0	0
11979042	7	11
21958354	0	0
34742661	2	0
4898619	10	3
16025719	2	16
15212203	2	1
19704946	5	2
28863433	1070	59
34161793	2	0
24192587	1	0
6273176	14	21
6878799	22	9
26911547	5	0
9008443	12	56
15774462	6	13
23022014	7	2
30452600	5	5
34339792	6	0
35137412	0	0
6349129	255	21
8637303	154	18
6290470	47	1
13600977	0	0
8778834	4	13
20032810	1	0
27219477	3	5
14526338	2	7
31639603	1	0
20911834	1	3
14584369	7	34
10723472	22	32
5411813	144	131
35442358	0	0
32614587	0	0
6378605	15	10
16612950	0	0
11572812	3	1
34843715	1	0
6332117	6	6
26348114	1	0
7855828	58	23
12295004	5	8
17821237	33	19
26716406	3	0
23383892	2	0
8292180	18	5
13754574	2	2
8432954	83	13
25319731	1	3
10738384	5	3
13526976	1	0
14982276	5	0
28307059	1	0
7393572	13	1
19322467	2	0
7050020	11	2
7869040	42	35
31022044	1	0
5406339	2	2
11555683	1	0
14615751	9	13
16244236	0	0
28019736	50	46
12825678	3	0
27844767	0	0
12675815	4	0
30975739	10	4
18589690	1	2
6133774	3	15
15937953	1	1
9969009	8	22
9354809	16	85
33327009	3	3
22768832	1	0
8660106	1	8
30298607	85	26
5487531	11	78
19867996	7	3
17367592	14	11
30659899	1	1
14818718	1	0
30822756	8	3
8086700	0	0
7581923	3	7
10744621	3	0
18728332	1	1
33832095	0	0
20494147	10	0
14819483	0	1
13360140	10	3
8912007	69	8
28320058	3	0
8994581	81	247
9515385	13	6
5077617	41	4
12197945	3	4
7453555	0	0
11281304	0	1
15089910	0	2
8772993	93	277
33250479	1	1
5038708	2	0
16958433	0	86
26561387	0	8
6795339	8	14
8813621	14	42
24909959	12	3
7632491	11	0
22466659	1	13
23437064	1	0
15894125	3	1
25105120	0	1
8331056	128	17
8823298	206	69
12306110	8	49
8887924	118	25
22434865	1	0
17568661	3	4
5385071	1	0
6471562	0	0
20948737	4	8
34525966	0	1
30083205	1	0
8331464	44	17
15060372	3	4
18195865	53	39
11474890	464	42
26340398	17	13
17458300	0	6
13870519	6	4
14545851	1	5
11138560	1	2
15489979	3	1
28766101	0	0
6093850	4	0
9566030	13	1
9663386	48	10
11799504	2	1
32055522	1	0
33075762	1	1
30930681	1	0
11409711	3	0
10556019	1	4
12643456	2	1
10880494	6	2
10886597	18	297
14895414	3	236
15424827	24	23
5320779	408	81
14758888	21	13
15012414	3	5
10208284	8	3
5881085	1	1
25582825	7	1
31899367	0	0
33260535	0	0
8820764	19	7
12337065	1	32
7152766	44	6
29684323	1	0
25877023	0	0
7139334	9	20
13376126	8	3
13738324	263	29
12898025	0	0
18885868	2	3
26043778	287	21
12817744	2	0
14603721	3	3
15050392	3	4
13598480	4	0
26750513	5	4
11775320	11	14
32396376	18	2
6309055	0	0
12590721	6	13
27694959	0	0
19289560	0	0
8968833	7	36
14778258	32	25
8497321	65	48
22486880	1	0
14139651	2	0
10616728	1	2
19526740	2	6
11665478	8	0
17007432	0	3
32191200	1	2
14691203	74	38
31612273	1	0
4977495	10	15
12851357	5	7
6687332	9	2
10198701	13	22
13670879	17	12
9483905	0	0
6606255	38	24
11668209	242	11
12062566	2	4
13197027	1	1
11803917	27	2
29467957	1	0
8460465	7	2
14907794	33	23
22253992	4	10
34193275	26	5
6183661	16	5
15237381	8	9
24897452	3	0
26048308	105	21
25445383	1	1
13547750	2	3
34200724	2	0
31624165	0	0
4725267	6	50
9161744	24	3
11461759	2	0
14151044	4	2
19131127	3	3
7373336	80	31
7702788	2	8
25193764	1	8
17976256	5	0
26558546	0	0
31846241	0	0
13085492	17	2
32398653	1	0
18068773	0	0
7926871	1	3
33653883	16	4
5309587	13	14
10279943	0	1
6315155	7	2
13072251	63	51
23603495	0	0
12740072	17	2
5692329	2	2
7145462	0	0
11572464	44	5
8799567	4	1
22090432	3	6
27787458	23	11
32084811	1	0
13309168	0	3
32234265	9	1
11357097	4	1
6304012	1	0
15626674	6	3
15701638	36	12
25787143	14	0
25123147	0	0
5886689	44	27
5619573	684	145
6793614	6	5
18776452	3	18
6770386	53	133
12051214	1	0
13740126	8	5
34679026	1	5
25364236	1	0
19849075	0	1
25379170	1	0
31766459	1	2
34753745	1	2
8455374	0	0
10188153	12	45
7264465	4	0
24173795	0	0
6123697	2	0
15870385	9	34
7417810	22	9
8913858	37	62
8063097	12	30
13449388	17	213
16098319	2	1
31730795	1	0
24481628	1	0
28561507	1	2
5626794	72	23
13330500	8	2
9007776	121	80
33675414	0	0
13769012	8	0
33154476	1	0
13377866	1	22
11251213	9	0
13894768	11	0
16386591	13	0
22083460	0	0
19354333	3	0
27684783	0	0
7219228	77	29
12072723	11	2
33538347	6	3
6119928	86	2
32787762	1	0
15756425	3	1
4826329	28	7
6323623	67	11
7951236	12	8
17574106	1	0
11789070	3	3
5271929	6	13
6333810	22	0
12552262	28	7
35024888	0	4
26469827	0	0
22501562	2	6
31032322	1	1
16343601	0	2
6262534	45	73
20622199	3	0
11512036	0	0
13163406	1	0
18522100	138	4
16536909	7	1
32051511	1	5
15184477	0	4
12222685	13	2
8479982	7	0
14208772	0	0
7966607	24	14
10355765	32	6
9136116	2	2
29955382	0	2
7419838	13	2
6448862	16	4
14574341	1	0
5848263	3	0
25026520	4	0
27990384	2	2
34306870	0	1
20720902	2	0
16712421	15	25
23253434	2	2
8380315	7	2
23969846	2	2
29880856	7	6
13250872	14	1
26864690	1	0
17198545	8	2
9460194	9	1
16270614	9	18
10776998	3	0
5066277	35	36
11295434	4	4
31690166	0	0
11666543	9	34
10901149	36	4
9996919	22	2
13999722	19	32
8143656	0	0
24387164	2	0
26187464	1	1
28720855	14	55
14963619	2	0
14564621	5	9
33112191	0	2
27869163	0	0
28854193	1	0
5677860	19	19
4703564	408	151
10519976	12	5
14137092	0	0
11828462	33	3
25177645	1	0
7999937	7	14
24002084	3	1
13118263	0	1
31659005	1	0
5662303	36	182
5885284	23	57
15144692	15	1
21555502	1	2
8663857	221	45
16216101	1518	678
35021144	3	4
13075415	5	4
7669360	4	0
6002200	50	23
16145668	2	0
30885891	6	1
17594263	3	0
27183837	7	21
7033719	2	2
14585644	2	0
12110015	2	3
15619356	3	7
12176063	1	0
14351781	39	17
13750496	48	14
22889489	0	0
21332005	0	0
10160082	4	5
16140614	9	1
23834540	1	0
18066058	3	4
24625382	3	2
29316748	0	0
6736261	2	13
6943576	1	12
13075571	4	2
14469076	1510	279
14927686	2	1
11609609	9	35
16012631	9	5
12996346	2	0
29460682	6	0
31092305	4	1
7389254	78	31
32607630	0	0
7008706	48	3
16559190	1	2
9481225	58	29
15542708	0	1
8407112	16	1
8694898	5	16
15706614	27	26
14801147	5	1
13760042	557	91
7428639	4	58
28662058	1	0
26642615	2	2
8047206	11	4
9405154	32	22
12117818	151	68
25137541	2	0
23532125	182	46
26887937	2	0
11882221	6	3
13333654	16	2
12334252	9	7
8841413	1	1
25542259	5	1
25615309	1	13
5511172	53	8
15934986	1	48
13130700	3	10
20238397	6	3
15833639	6	23
8201087	4	1
7018625	9	0
10387789	70	24
13959188	13	8
14007584	11	99
16675026	0	1
32215107	0	1
32607420	14	12
7435958	8	0
11946366	4	10
29543725	1	0
34541944	0	1
11888722	1	9
26450360	990	106
18143152	1	0
27371544	0	0
6595661	6	5
32518578	0	0
33981879	2	2
11810909	1	0
15746977	19	1
7299896	4	1
6947837	15	114
7310585	24	14
17088075	5	2
34837631	1	0
13482591	2	0
14339034	1	2
4967547	208	11
15443374	3	0
12810340	2	2
18915529	10	39
35077370	1	0
9738365	33	57
17800006	1	4
9320393	19	15
28520632	7	3
8320620	4	5
7462587	0	0
31953335	1	0
15687165	1	0
13410383	19	1
9665530	49	391
25339720	0	0
31733249	2	0
11060219	4	3
12533243	8	0
9510514	4	8
23635292	1	9
32883294	1	1
31927642	2	2
19847344	0	1
10875834	4	12
22809512	0	0
31565521	3	0
4826359	15	7
7124980	4	5
15993576	4	0
31015024	95	111
20072623	0	0
35440207	0	0
10988005	2	0
22522319	2	0
9696004	35	1
6447407	5	1
26681756	1	0
33397073	0	0
12717086	9	3
15527773	3	1
12898423	5	0
7178943	12	446
6044842	0	1
15989451	211	119
14456543	4	1
10578645	90	10
6564936	31	27
25364920	1	0
6400158	25	11
15461233	1	2
14693469	1	13
20846872	2	1
26344703	5	0
18401659	0	0
30060565	7	9
14407108	1	1
10981757	9	2
8834232	30	11
11341206	7	19
6615726	24	72
7199085	13	2
9386029	20	8
14574453	12	8
31750673	1	1
28013736	6	0
24472619	5	10
8266071	2	7
20883646	6	1
5116109	24	0
13134128	2	0
22211224	2	1
31622245	1	0
27898734	1	0
12548387	26	183
9564119	1	0
24818189	0	0
13846647	2	5
7960956	5	5
6124284	16	46
25498357	0	2
5209102	21	3
6434975	19	0
8238066	3	11
5719646	5	8
7184183	3	3
5338782	14	18
10130420	6	1
18814663	125	40
25357795	1	3
13845020	61	37
5110195	21	1
9846493	11	85
11586629	1	0
11746088	52	2
30666139	94	7
31646819	3	1
34845038	2	0
30634678	0	1
14288061	8	3
25255891	3	1
22423735	0	0
15954403	0	1
14996287	1	0
12080334	14	33
13617718	4	0
7623728	23	6
9674395	1	0
34950848	0	0
11842887	53	18
6846344	25	8
12477766	2	0
18941806	1	0
24338504	4	1
12344804	13	13
31206631	7	1
13829200	3	0
32558970	1	1
17946259	1	0
8944667	53	14
7190732	144	1
6398628	40	1
7684206	7	3
24559136	7	4
20369716	9	14
11031564	1	1
23012762	4	4
22846670	2	0
5733724	49	32
19799863	0	0
33446507	2	2
17167621	5	0
13767811	3	9
14120317	3	1
15156011	4	0
18392743	1	3
28087642	125	8
21395713	2	0
24574421	1	1
28099687	4	5
5764636	186	21
14736634	1	15
13895329	0	0
16617729	1	2
22219381	0	0
12187104	3	1
22672835	70	243
5025504	4	17
18318823	1	0
17692150	2	2
9262269	63	26
20982637	4	2
18930019	4	0
10902962	10	52
13205641	4	4
13637279	53	2
18285514	14	1
6841279	57	20
22041964	0	2
6936530	47	18
26545085	5	3
15422123	39	137
